statenum;casenum;vnumber;pnumber;atmcond;atmcond2;city;county;accdate;holiday;trafid1;trafid2;alcres;druginv;malcohol;crashtype
6;1041;1;1;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;996;0;0;64
6;1041;1;2;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;0;8;0;64
6;1041;1;3;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;64
6;1041;2;1;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;996;0;0;65
6;1041;2;2;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;65
6;1041;2;3;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;65
6;1041;3;1;10;0;0;65;6042015;0;CR-GILMAN SPRINGS ROAD;.;996;0;0;98
6;1042;1;1;1;0;0;97;6132015;0;CR-ADOBE ROAD;.;997;0;0;66
6;1042;2;1;1;0;0;97;6132015;0;CR-ADOBE ROAD;.;996;0;0;66
6;1043;1;1;1;0;1980;37;5212015;0;BUNDY DR;EXPOSITION BLVD;996;0;0;68
6;1043;2;1;1;0;1980;37;5212015;0;BUNDY DR;EXPOSITION BLVD;.;9;0;69
6;1044;1;1;1;0;0;107;6142015;0;CR-ROAD 80;.;.;9;0;52
6;1044;2;1;1;0;0;107;6142015;0;CR-ROAD 80;.;996;0;0;52
6;1045;1;1;2;10;3290;75;6102015;0;MISSION ST;.;996;0;0;13
6;1046;1;1;1;0;0;71;6042015;0;I-40;.;0;8;0;21
6;1046;1;2;1;0;0;71;6042015;0;I-40;.;996;0;0;21
6;1046;2;1;1;0;0;71;6042015;0;I-40;.;996;9;0;20
6;1046;2;2;1;0;0;71;6042015;0;I-40;.;996;0;0;20
6;1047;1;1;1;0;1690;65;5242015;0;MONROE ST;.;996;0;0;10
6;1048;1;1;1;0;0;59;5292015;0;CR-CAMPUS DRIVE;CR-BRISTOL STREET;996;0;0;86
6;1048;2;1;1;0;0;59;5292015;0;CR-CAMPUS DRIVE;CR-BRISTOL STREET;0;9;0;87
6;1048;3;1;1;0;0;59;5292015;0;CR-CAMPUS DRIVE;CR-BRISTOL STREET;996;0;0;98
6;1048;4;1;1;0;0;59;5292015;0;CR-CAMPUS DRIVE;CR-BRISTOL STREET;996;0;0;98
6;1049;1;1;1;0;3690;37;6102015;0;FIRESTONE BL;.;20;0;1;13
6;1050;1;1;1;0;0;71;5242015;0;CR-SUNBURST ST;.;996;0;0;13
6;1051;1;1;1;0;0;73;6112015;0;SR-54;.;996;0;0;13
6;1052;1;1;1;0;0;19;6152015;0;CR-AUBERRY ROAD;CR-COPPER AVENUE;996;9;0;82
6;1052;2;1;1;0;0;19;6152015;0;CR-AUBERRY ROAD;CR-COPPER AVENUE;996;0;0;83
6;1053;1;1;1;0;2934;67;6082015;0;US-50;.;996;0;0;28
6;1053;2;1;1;0;2934;67;6082015;0;US-50;.;0;0;0;29
6;1053;3;1;1;0;2934;67;6082015;0;US-50;.;996;0;0;98
6;1053;4;1;1;0;2934;67;6082015;0;US-50;.;996;0;0;98
6;1054;1;1;1;0;0;7;5252015;0;SR-162;MINERS RANCH RD;996;0;0;68
6;1054;2;1;1;0;0;7;5252015;0;SR-162;MINERS RANCH RD;996;0;0;69
6;1054;2;2;1;0;0;7;5252015;0;SR-162;MINERS RANCH RD;0;8;0;69
6;1055;1;1;1;0;1980;37;5252015;0;HOOPER AVE;55TH ST;996;0;0;13
6;1056;1;1;1;0;3410;41;6022015;0;POINT SAN PEDRO RD;.;20;0;1;13
6;1057;1;1;1;0;1980;37;5252015;0;GLENOAKS BLVD;NETTLETON ST;0;0;0;68
6;1057;2;1;1;0;1980;37;5252015;0;GLENOAKS BLVD;NETTLETON ST;0;9;0;69
6;1058;1;1;1;0;0;73;6042015;0;CR-JAPATUL RD;.;0;0;0;66
6;1058;2;1;1;0;0;73;6042015;0;CR-JAPATUL RD;.;996;0;0;66
6;1059;1;1;1;0;0;39;6152015;0;SR-41;.;.;9;0;64
6;1059;2;1;1;0;0;39;6152015;0;SR-41;.;996;0;0;65
6;1060;1;1;1;0;0;31;5262015;0;SR-41;.;270;0;1;50
6;1060;2;1;1;0;0;31;5262015;0;SR-41;.;996;0;0;51
6;1060;2;2;1;0;0;31;5262015;0;SR-41;.;996;8;0;51
6;1060;3;1;1;0;0;31;5262015;0;SR-41;.;996;0;0;98
6;1061;1;1;1;0;0;29;5312015;0;CR-BENA ROAD;.;177;0;1;13
6;1061;4;1;1;0;0;29;5312015;0;CR-BENA ROAD;.;996;0;0;98
6;1061;4;2;1;0;0;29;5312015;0;CR-BENA ROAD;.;996;8;0;98
6;1061;5;1;1;0;0;29;5312015;0;CR-BENA ROAD;.;996;9;0;98
6;1062;1;1;1;0;850;65;5032015;0;SR-91;.;996;9;0;98
6;1062;2;1;1;0;850;65;5032015;0;SR-91;.;996;0;0;98
6;1062;2;2;1;0;850;65;5032015;0;SR-91;.;996;8;0;98
6;1062;2;3;1;0;850;65;5032015;0;SR-91;.;996;8;0;98
6;1062;2;4;1;0;850;65;5032015;0;SR-91;.;996;8;0;98
6;1062;2;5;1;0;850;65;5032015;0;SR-91;.;996;8;0;98
6;1063;1;1;1;0;0;31;6042015;0;CR-10TH AVE;.;.;0;1;50
6;1063;1;2;1;0;0;31;6042015;0;CR-10TH AVE;.;.;0;1;50
6;1063;2;1;1;0;0;31;6042015;0;CR-10TH AVE;.;996;0;0;51
6;1063;2;2;1;0;0;31;6042015;0;CR-10TH AVE;.;.;0;0;51
6;1063;2;3;1;0;0;31;6042015;0;CR-10TH AVE;.;.;0;0;51
6;1063;2;4;1;0;0;31;6042015;0;CR-10TH AVE;.;996;0;0;51
6;1064;1;1;1;0;3160;55;5262015;0;SR-29;.;0;0;0;13
6;1065;1;1;1;0;2054;37;6022015;0;SR-1;.;996;0;0;13
6;1065;2;1;1;0;2054;37;6022015;0;SR-1;.;996;0;0;98
6;1065;2;2;1;0;2054;37;6022015;0;SR-1;.;996;8;0;98
6;1066;1;1;1;0;1980;37;5122015;0;WINNETKA AVE;ARCHWOOD ST;996;0;0;82
6;1066;2;1;1;0;1980;37;5122015;0;WINNETKA AVE;ARCHWOOD ST;0;0;0;83
6;1067;1;1;1;0;1540;31;6152015;0;SR-198 RAMP;.;996;0;0;20
6;1067;1;2;1;0;1540;31;6152015;0;SR-198 RAMP;.;.;8;0;20
6;1067;2;1;1;0;1540;31;6152015;0;SR-198 RAMP;.;996;0;0;21
6;1067;3;1;1;0;1540;31;6152015;0;SR-198 RAMP;.;996;0;0;98
6;1067;4;1;1;0;1540;31;6152015;0;SR-198 RAMP;.;996;0;0;98
6;1067;4;2;1;0;1540;31;6152015;0;SR-198 RAMP;.;996;8;0;98
6;1068;1;1;1;0;1305;71;6052015;0;VALLEY BLVD;.;0;0;0;82
6;1068;1;2;1;0;1305;71;6052015;0;VALLEY BLVD;.;996;8;0;82
6;1068;1;3;1;0;1305;71;6052015;0;VALLEY BLVD;.;0;0;0;82
6;1068;2;1;1;0;1305;71;6052015;0;VALLEY BLVD;.;0;1;0;83
6;1068;3;1;1;0;1305;71;6052015;0;VALLEY BLVD;.;996;0;0;98
6;1069;1;1;1;0;1980;37;7062015;0;MLK BL;.;996;0;0;13
6;1070;1;1;1;0;3070;65;6152015;0;SR-91;.;996;0;0;20
6;1070;2;1;1;0;3070;65;6152015;0;SR-91;.;996;0;0;21
6;1070;2;2;1;0;3070;65;6152015;0;SR-91;.;0;8;0;21
6;1070;3;1;1;0;3070;65;6152015;0;SR-91;.;996;0;0;98
6;1070;3;2;1;0;3070;65;6152015;0;SR-91;.;996;8;0;98
6;1070;4;1;1;0;3070;65;6152015;0;SR-91;.;996;0;0;98
6;1070;5;1;1;0;3070;65;6152015;0;SR-91;.;996;0;0;98
6;1071;1;1;1;0;2200;99;7042015;0;SR-108;.;0;0;0;13
6;1071;1;2;1;0;2200;99;7042015;0;SR-108;.;996;8;0;13
6;1072;1;1;1;0;1300;67;6082015;0;E NATOMA ST;CAMERON DR;0;0;0;13
6;1073;1;1;1;0;0;37;6152015;0;CR-30TH ST EAST;.;996;0;1;52
6;1073;2;1;1;0;0;37;6152015;0;CR-30TH ST EAST;.;170;0;1;52
6;1073;2;2;1;0;0;37;6152015;0;CR-30TH ST EAST;.;996;8;1;52
6;1074;1;1;10;0;3351;59;7042015;.;I-5;.;135;9;1;1
6;1075;1;1;1;0;0;19;5172015;0;SR-43;CLARKSON AVE;.;9;0;89
6;1075;2;1;1;0;0;19;5172015;0;SR-43;CLARKSON AVE;996;0;0;88
6;1076;1;1;1;0;0;1;7012015;0;CR-CROW CYN RD;.;.;0;0;82
6;1076;1;2;1;0;0;1;7012015;0;CR-CROW CYN RD;.;996;0;0;82
6;1076;2;1;1;0;0;1;7012015;0;CR-CROW CYN RD;.;996;0;0;83
6;1077;1;1;1;0;0;77;6132015;0;CR-UNION RD;.;996;0;0;13
6;1078;1;1;1;0;0;73;7052015;0;SR-76;I-15;16;0;1;68
6;1078;1;2;1;0;0;73;7052015;0;SR-76;I-15;.;8;1;68
6;1078;2;1;1;0;0;73;7052015;0;SR-76;I-15;996;0;0;69
6;1078;3;1;1;0;0;73;7052015;0;SR-76;I-15;996;0;0;98
6;1078;3;2;1;0;0;73;7052015;0;SR-76;I-15;996;8;0;98
6;1078;3;3;1;0;0;73;7052015;0;SR-76;I-15;996;8;0;98
6;1078;3;4;1;0;0;73;7052015;0;SR-76;I-15;996;8;0;98
6;1079;1;1;10;0;0;51;6092015;0;US-395;.;.;9;0;64
6;1079;1;2;10;0;0;51;6092015;0;US-395;.;996;8;0;64
6;1079;1;3;10;0;0;51;6092015;0;US-395;.;996;8;0;64
6;1079;2;1;10;0;0;51;6092015;0;US-395;.;0;0;0;65
6;1079;3;1;10;0;0;51;6092015;0;US-395;.;996;0;0;98
6;1079;3;2;10;0;0;51;6092015;0;US-395;.;996;8;0;98
6;1080;1;1;1;0;0;97;7042015;0;CR-BENNETT VLY RD;.;0;0;1;1
6;1080;1;2;1;0;0;97;7042015;0;CR-BENNETT VLY RD;.;996;0;1;1
6;1081;1;1;1;0;0;53;7032015;0;US-101;.;996;1;0;1
6;1082;1;1;1;0;0;115;7042015;0;SR-20;.;996;0;0;13
6;1083;1;1;1;0;1980;37;6112015;0;FAIRFAX AVE;SAWYER ST;0;1;0;13
6;1084;1;1;8;0;4100;87;7042015;0;MAIN ST;CROSSROADS SQ;.;0;0;13
6;1085;1;1;1;0;0;39;5062015;0;CR-AVENUE 21;.;.;0;1;6
6;1086;1;1;1;0;0;65;7042015;0;SR-74;.;996;0;1;50
6;1086;2;1;1;0;0;65;7042015;0;SR-74;.;0;0;0;51
6;1086;2;2;1;0;0;65;7042015;0;SR-74;.;996;8;0;51
6;1087;1;1;1;0;1045;37;6122015;0;LAKEWOOD BLVD;.;0;0;1;13
6;1087;1;2;1;0;1045;37;6122015;0;LAKEWOOD BLVD;.;996;8;1;13
6;1087;1;3;1;0;1045;37;6122015;0;LAKEWOOD BLVD;.;996;8;1;13
6;1087;1;4;1;0;1045;37;6122015;0;LAKEWOOD BLVD;.;996;8;1;13
6;1087;1;5;1;0;1045;37;6122015;0;LAKEWOOD BLVD;.;996;8;1;13
6;1088;1;1;1;0;820;13;5192015;0;SR-242;.;0;0;0;6
6;1089;1;1;1;0;0;29;5112015;0;SR-58;.;996;9;0;47
6;1089;1;2;1;0;0;29;5112015;0;SR-58;.;996;8;0;47
6;1089;1;3;1;0;0;29;5112015;0;SR-58;.;996;8;0;47
6;1089;2;1;1;0;0;29;5112015;0;SR-58;.;996;0;0;45
6;1089;2;2;1;0;0;29;5112015;0;SR-58;.;996;8;0;45
6;1089;3;1;1;0;0;29;5112015;0;SR-58;.;996;0;0;98
6;1090;1;1;1;0;80;59;6112015;0;S STATE COLLEGE BLVD;E WINSTON RD;996;0;0;88
6;1090;2;1;1;0;80;59;6112015;0;S STATE COLLEGE BLVD;E WINSTON RD;0;0;0;89
6;1091;1;1;1;0;0;47;5072015;0;SR-99;.;140;0;1;1
6;1091;1;2;1;0;0;47;5072015;0;SR-99;.;996;8;1;1
6;1091;1;3;1;0;0;47;5072015;0;SR-99;.;996;8;1;1
6;1092;1;1;1;0;0;79;6132015;0;US-101;.;996;9;0;13
6;1093;1;1;1;0;0;65;6142015;0;SR-62;.;.;9;0;45
6;1093;2;1;1;0;0;65;6142015;0;SR-62;.;996;0;0;44
6;1093;2;2;1;0;0;65;6142015;0;SR-62;.;996;8;0;44
6;1093;2;3;1;0;0;65;6142015;0;SR-62;.;996;8;0;44
6;1093;2;4;1;0;0;65;6142015;0;SR-62;.;996;8;0;44
6;1093;2;5;1;0;0;65;6142015;0;SR-62;.;996;8;0;44
6;1094;1;1;1;0;4050;107;7022015;0;DINUBA BL;.;0;0;0;13
6;1095;1;1;10;0;0;15;5102015;0;US-199;.;996;9;0;50
6;1095;1;2;10;0;0;15;5102015;0;US-199;.;996;8;0;50
6;1095;2;1;10;0;0;15;5102015;0;US-199;.;996;0;0;51
6;1096;1;1;1;0;0;65;7042015;0;I-10;.;0;9;0;1
6;1097;1;1;10;0;3260;73;6142015;0;CAMINO DEL SUR;.;996;0;0;13
6;1097;1;2;10;0;3260;73;6142015;0;CAMINO DEL SUR;.;996;8;0;13
6;1098;1;1;1;0;0;9;7012015;.;SR-4;.;.;9;0;1
6;1099;1;1;1;0;880;59;5172015;0;FAIRVIEW RD;.;0;9;0;69
6;1099;2;1;1;0;880;59;5172015;0;FAIRVIEW RD;.;996;0;0;68
6;1100;1;1;1;0;1980;37;6142015;0;CANOGA AVE;STRATHERN ST;996;0;0;13
6;1100;1;2;1;0;1980;37;6142015;0;CANOGA AVE;STRATHERN ST;996;8;0;13
6;1101;1;1;1;0;0;29;7042015;0;CR-E PANAMA LN;.;.;9;0;50
6;1101;2;1;1;0;0;29;7042015;0;CR-E PANAMA LN;.;.;9;0;51
6;1101;2;2;1;0;0;29;7042015;0;CR-E PANAMA LN;.;996;8;0;51
6;1102;1;1;1;0;1980;37;6152015;0;STANFORD AVE;82ND ST;996;9;0;13
6;1103;1;1;1;0;3290;75;7012015;0;3RD STREET;MARKET STREET;.;1;0;7
6;1104;1;1;1;0;1782;59;5302015;0;PASEO DE VALENCIA;KENNINGTON DR;0;0;0;13
6;1105;1;1;1;0;0;79;7142015;0;SR-46;.;996;0;0;7
6;1105;1;2;1;0;0;79;7142015;0;SR-46;.;.;8;0;7
6;1105;1;3;1;0;0;79;7142015;0;SR-46;.;.;8;0;7
6;1106;1;1;1;0;0;29;7102015;0;CR-90TH STREET;CR-AVENUE A;996;0;0;88
6;1106;2;1;1;0;0;29;7102015;0;CR-90TH STREET;CR-AVENUE A;996;9;0;89
6;1106;2;2;1;0;0;29;7102015;0;CR-90TH STREET;CR-AVENUE A;996;8;0;89
6;1107;1;1;1;0;3260;73;7152015;0;INGRAHAM ST;DANA LANDING RD;996;0;0;13
6;1108;1;1;1;0;3412;13;7152015;0;DOUGHERTY RD;RED WILLOW RD;996;0;0;13
6;1109;1;1;10;0;3000;71;7102015;0;CEDAR AVE;.;0;0;0;13
6;1110;1;1;1;0;0;71;7132015;0;CR-CREST FOREST DR;.;320;9;1;6
6;1111;1;1;1;0;508;13;6062015;0;BYRON HWY;.;996;0;0;72
6;1111;2;1;1;0;508;13;6062015;0;BYRON HWY;.;996;0;0;73
6;1111;2;2;1;0;508;13;6062015;0;BYRON HWY;.;190;8;0;73
6;1111;2;3;1;0;508;13;6062015;0;BYRON HWY;.;0;8;0;73
6;1111;2;4;1;0;508;13;6062015;0;BYRON HWY;.;996;8;0;73
6;1111;2;5;1;0;508;13;6062015;0;BYRON HWY;.;996;8;0;73
6;1111;2;6;1;0;508;13;6062015;0;BYRON HWY;.;996;8;0;73
6;1112;1;1;1;0;0;47;7122015;0;SR-152;.;.;9;0;1
6;1113;1;1;1;0;3290;75;7172015;0;SOUTH VAN NESS;.;996;0;0;13
6;1114;1;1;1;0;3445;37;7162015;0;BOUQUET CANYON RD;SECO CANYON RD;996;0;0;13
6;1115;1;1;1;0;3697;17;7052015;0;US-50;MODESTO AVE;.;0;0;68
6;1115;2;1;1;0;3697;17;7052015;0;US-50;MODESTO AVE;0;1;1;69
6;1115;2;2;1;0;3697;17;7052015;0;US-50;MODESTO AVE;999;8;1;69
6;1116;1;1;98;0;3340;85;7102015;0;RUBY AVE;.;0;1;0;1
6;1116;1;2;98;0;3340;85;7102015;0;RUBY AVE;.;0;1;0;1
6;1117;1;1;1;0;0;71;7032015;0;SR-58;.;0;9;0;50
6;1117;2;1;1;0;0;71;7032015;0;SR-58;.;996;0;0;51
6;1117;2;2;1;0;0;71;7032015;0;SR-58;.;996;8;0;51
6;1117;3;1;1;0;0;71;7032015;0;SR-58;.;996;0;0;98
6;1118;1;1;1;0;0;19;7042015;0;I-5;.;996;0;0;11
6;1119;1;1;1;0;0;65;7142015;0;CR-SAN TIMOTEO CANYON RD;.;10;0;1;1
6;1120;1;1;1;0;0;97;5062015;0;SR-121;.;996;0;0;50
6;1120;2;1;1;0;0;97;5062015;0;SR-121;.;0;0;0;51
6;1120;2;2;1;0;0;97;5062015;0;SR-121;.;0;8;0;51
6;1121;1;1;1;0;0;65;7102015;0;CR-HANSEN AVE;.;0;1;1;1
6;1121;1;2;1;0;0;65;7102015;0;CR-HANSEN AVE;.;0;8;1;1
6;1122;1;1;1;0;0;83;7082015;0;US-101 RAMP;.;.;9;0;13
6;1123;1;1;10;0;3290;75;7092015;0;44TH AVE;.;996;0;0;11
6;1124;1;1;1;0;3290;75;7202015;0;33RD AVE;CABRILLO ST;996;0;0;13
6;1125;1;1;1;0;3880;77;7092015;0;PARADISE RD;.;0;9;0;1
6;1126;1;1;1;0;1840;37;7082015;0;AVENUE M;.;0;1;0;6
6;1126;1;2;1;0;1840;37;7082015;0;AVENUE M;.;130;8;0;6
6;1127;1;1;1;0;3260;73;7142015;0;GRAMERCY DR;.;996;0;0;1
6;1127;1;2;1;0;3260;73;7142015;0;GRAMERCY DR;.;.;8;0;1
6;1127;1;3;1;0;3260;73;7142015;0;GRAMERCY DR;.;996;8;0;1
6;1127;1;4;1;0;3260;73;7142015;0;GRAMERCY DR;.;996;0;0;1
6;1128;1;1;1;0;3210;71;7132015;0;SR-210;.;996;0;0;13
6;1128;2;1;1;0;3210;71;7132015;0;SR-210;.;996;0;0;98
6;1129;1;1;1;0;790;71;7082015;0;WILDROSE AVE;.;.;9;0;6
6;1130;1;1;1;0;0;77;7132015;0;CR-JACK TONE RD;LOUISE AVE;0;0;0;89
6;1130;2;1;1;0;0;77;7132015;0;CR-JACK TONE RD;LOUISE AVE;996;0;0;88
6;1131;1;1;1;0;440;25;7082015;0;K ST;PALM AVE;996;0;0;68
6;1131;1;2;1;0;440;25;7082015;0;K ST;PALM AVE;996;8;0;68
6;1131;1;3;1;0;440;25;7082015;0;K ST;PALM AVE;996;8;0;68
6;1131;1;4;1;0;440;25;7082015;0;K ST;PALM AVE;996;8;0;68
6;1131;1;5;1;0;440;25;7082015;0;K ST;PALM AVE;996;8;0;68
6;1131;2;1;1;0;440;25;7082015;0;K ST;PALM AVE;996;9;0;69
6;1131;2;2;1;0;440;25;7082015;0;K ST;PALM AVE;.;8;0;69
6;1132;1;1;1;0;0;65;7212015;0;CR-SIMINOLE DR;MORONGO TRL;0;9;0;6
6;1132;1;2;1;0;0;65;7212015;0;CR-SIMINOLE DR;MORONGO TRL;996;8;0;6
6;1132;1;3;1;0;0;65;7212015;0;CR-SIMINOLE DR;MORONGO TRL;996;8;0;6
6;1132;1;4;1;0;0;65;7212015;0;CR-SIMINOLE DR;MORONGO TRL;996;8;0;6
6;1132;1;5;1;0;0;65;7212015;0;CR-SIMINOLE DR;MORONGO TRL;996;8;0;6
6;1133;1;1;1;0;0;71;7102015;0;CR-LYTLE CREEK ROAD;.;996;9;0;13
6;1134;1;1;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;100;1;1;50
6;1134;2;1;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;996;0;0;51
6;1134;2;2;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;51
6;1134;2;3;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;51
6;1134;2;4;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;51
6;1134;3;1;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;0;9;0;98
6;1134;3;2;1;0;0;65;7152015;0;CR-GILMAN SPRINGS ROAD;.;996;8;0;98
6;1135;1;1;1;0;3280;37;7072015;0;GLENOAKS BLVD;HARPS ST;996;0;0;13
6;1136;1;1;1;0;1840;37;7072015;0;AVENUE I;12TH ST;996;0;0;13
6;1136;1;2;1;0;1840;37;7072015;0;AVENUE I;12TH ST;996;8;0;13
6;1136;1;3;1;0;1840;37;7072015;0;AVENUE I;12TH ST;996;8;0;13
6;1136;1;4;1;0;1840;37;7072015;0;AVENUE I;12TH ST;996;8;0;13
6;1137;1;1;1;0;0;37;7122015;0;SR-39;.;0;9;0;6
6;1138;1;1;1;0;3070;65;7152015;0;ALESSANDRO BL;.;996;9;0;13
6;1139;1;1;1;0;538;111;7162015;0;SANTA ROSA ROAD;UPLAND ROAD;.;0;0;69
6;1139;2;1;1;0;538;111;7162015;0;SANTA ROSA ROAD;UPLAND ROAD;996;0;0;68
6;1139;2;2;1;0;538;111;7162015;0;SANTA ROSA ROAD;UPLAND ROAD;996;8;0;68
6;1140;1;1;1;0;230;37;7042015;0;SAN GABRIEL CYN RD;.;40;0;1;2
6;1140;1;2;1;0;230;37;7042015;0;SAN GABRIEL CYN RD;.;.;0;1;2
6;1140;1;3;1;0;230;37;7042015;0;SAN GABRIEL CYN RD;.;.;0;1;2
6;1140;1;4;1;0;230;37;7042015;0;SAN GABRIEL CYN RD;.;996;0;1;2
6;1140;1;5;1;0;230;37;7042015;0;SAN GABRIEL CYN RD;.;996;0;1;2
6;1141;1;1;1;0;1410;59;7142015;0;EUCLID ST;CENTURY BLVD;996;0;0;13
6;1142;1;1;1;0;0;73;7072015;0;CR-MESA GRANDE RD;.;996;9;0;0
6;1142;1;2;1;0;0;73;7072015;0;CR-MESA GRANDE RD;.;.;8;0;0
6;1143;1;1;1;0;0;77;7162015;0;SR-4;.;0;0;0;50
6;1143;1;2;1;0;0;77;7162015;0;SR-4;.;996;8;0;50
6;1143;1;3;1;0;0;77;7162015;0;SR-4;.;996;8;0;50
6;1143;2;1;1;0;0;77;7162015;0;SR-4;.;0;0;0;51
6;1144;1;1;1;0;1980;37;7192015;0;EL SEGUNDO BLVD;FIGUEROA STREET;0;9;0;86
6;1144;2;1;1;0;1980;37;7192015;0;EL SEGUNDO BLVD;FIGUEROA STREET;996;0;0;87
6;1144;3;1;1;0;1980;37;7192015;0;EL SEGUNDO BLVD;FIGUEROA STREET;996;0;0;98
6;1145;1;1;1;0;1980;37;7072015;0;AVALON BLVD;ANAHEIM ST;996;9;0;13
6;1146;1;1;1;0;1600;37;7282015;0;ARMOUR LN;REYNOLDS LN;996;9;0;14
6;1146;1;2;1;0;1600;37;7282015;0;ARMOUR LN;REYNOLDS LN;0;8;0;14
6;1147;1;1;1;0;90;89;7072015;0;SR-273;.;996;0;0;13
6;1148;1;1;1;0;0;71;7172015;0;CR-CEDAR AVENUE;CR-JURUPA AVENUE;100;0;1;87
6;1148;1;2;1;0;0;71;7172015;0;CR-CEDAR AVENUE;CR-JURUPA AVENUE;280;8;1;87
6;1148;1;3;1;0;0;71;7172015;0;CR-CEDAR AVENUE;CR-JURUPA AVENUE;996;8;1;87
6;1148;2;1;1;0;0;71;7172015;0;CR-CEDAR AVENUE;CR-JURUPA AVENUE;996;0;0;86
6;1148;2;2;1;0;0;71;7172015;0;CR-CEDAR AVENUE;CR-JURUPA AVENUE;996;8;0;86
6;1149;1;1;1;0;0;83;7292015;0;CR-BALLARD CYN RD;.;154;9;1;6
6;1149;1;2;1;0;0;83;7292015;0;CR-BALLARD CYN RD;.;996;8;1;6
6;1150;1;1;10;0;880;59;7072015;0;BAKER ST;.;996;0;0;82
6;1150;1;2;10;0;880;59;7072015;0;BAKER ST;.;126;8;0;82
6;1150;1;3;10;0;880;59;7072015;0;BAKER ST;.;996;8;0;82
6;1150;2;1;10;0;880;59;7072015;0;BAKER ST;.;996;0;1;83
6;1151;1;1;1;0;0;71;7172015;0;SR-330;.;.;9;0;6
6;1152;1;1;1;0;0;73;7172015;0;SR-76;.;.;0;0;50
6;1152;1;2;1;0;0;73;7172015;0;SR-76;.;.;8;0;50
6;1152;2;1;1;0;0;73;7172015;0;SR-76;.;.;0;0;51
6;1152;2;2;1;0;0;73;7172015;0;SR-76;.;996;8;0;51
6;1153;1;1;1;0;0;97;7062015;0;CR-PINER RD;.;996;0;0;6
6;1154;1;1;1;0;0;57;7302015;0;CR-MEADOW LAKE RD;.;996;0;0;1
6;1154;1;2;1;0;0;57;7302015;0;CR-MEADOW LAKE RD;.;270;8;0;1
6;1155;1;1;1;0;4040;71;7062015;0;I-15;.;140;0;1;21
6;1155;2;1;1;0;4040;71;7062015;0;I-15;.;996;0;0;20
6;1156;1;1;1;0;1790;59;7302015;0;BEACH BL;.;0;0;0;13
6;1157;1;1;1;0;0;37;7062015;0;CR-LONGVIEW RD;AVE R-2;0;0;0;89
6;1157;2;1;1;0;0;37;7062015;0;CR-LONGVIEW RD;AVE R-2;0;0;0;88
6;1158;1;1;1;0;1980;37;7032015;0;PLATT AV;.;.;8;1;6
6;1159;1;1;1;0;1364;1;5112015;0;FREMONT BL;.;0;0;0;13
6;1160;1;1;10;0;0;19;7102015;0;CR-MERRILL AVE;CR-HUDSON AVE;996;0;0;88
6;1160;2;1;10;0;0;19;7102015;0;CR-MERRILL AVE;CR-HUDSON AVE;.;0;0;89
6;1160;2;2;10;0;0;19;7102015;0;CR-MERRILL AVE;CR-HUDSON AVE;996;8;0;89
6;1161;1;1;1;0;0;71;7012015;.;SR-18;.;160;8;1;6
6;1162;1;1;1;0;0;65;7312015;0;SR-74;.;110;1;1;1
6;1162;1;2;1;0;0;65;7312015;0;SR-74;.;0;8;1;1
6;1162;1;3;1;0;0;65;7312015;0;SR-74;.;996;8;1;1
6;1163;1;1;1;0;0;19;7172015;0;I-5;.;.;9;0;52
6;1163;2;1;1;0;0;19;7172015;0;I-5;.;996;0;0;52
6;1164;1;1;1;0;0;37;7102015;0;CR-IMPERIAL HWY;SUNDALE AVE;996;0;0;13
6;1164;1;2;1;0;0;37;7102015;0;CR-IMPERIAL HWY;SUNDALE AVE;996;8;0;13
6;1165;1;1;1;0;0;79;7252015;.;CR-LAKE NACIMIENTO DR;.;140;0;1;1
6;1166;1;1;1;0;3105;37;7242015;0;SR-164;GLENDON WAY;170;0;1;20
6;1166;2;1;1;0;3105;37;7242015;0;SR-164;GLENDON WAY;996;0;0;21
6;1166;3;1;1;0;3105;37;7242015;0;SR-164;GLENDON WAY;0;0;0;98
6;1166;4;1;1;0;3105;37;7242015;0;SR-164;GLENDON WAY;996;0;0;98
6;1166;5;1;1;0;3105;37;7242015;0;SR-164;GLENDON WAY;996;0;0;98
6;1166;6;1;1;0;3105;37;7242015;0;SR-164;GLENDON WAY;996;0;0;98
6;1167;1;1;1;0;0;95;6072015;0;CR-SUISUN VLY RD;MANKUS CORNER RD;996;0;0;68
6;1167;2;1;1;0;0;95;6072015;0;CR-SUISUN VLY RD;MANKUS CORNER RD;.;0;0;69
6;1168;1;1;1;0;0;71;7112015;0;I-15;.;996;0;0;24
6;1168;1;2;1;0;0;71;7112015;0;I-15;.;996;8;0;24
