istatenum;icasenum;ivnumber;ipnumber;iarrhr;iarrmin;sarrtime;iatmcond;icity;iconszone;icounty;saccdate;iaccday;iacchr;iaccmin;iaccmon;iarf1;iarf2;iarf3;sacctime;iaccyr;dayofweek;ihosphr;ihospmin;shosptime;ifhevent;ihitrun;iholiday;heavytruck;latitude;ilatdeg;ilatmin;ilatsec;ilightcond;longitude;ilondeg;ilonmin;ilonsec;imanncol;smilepnt;inhs;inothr;inotmin;snottime;numfatal;inmforms;ipforms;itraflane;ivforms;srxing;ireljunc;irelrdwy;iroadalgn;irfun;iroadprof;isurfcond;isurftype;irtesign;ischlbus;ispejur;ispdlim;icontdev;idevfunc;itrafflow;strafid;strafid2;iage;iairbag;ialcres;ialctst;sdthdate;ideathday;ideathhr;ideathmin;ideathmon;sdthtime;ideathyr;idiedscene;idrugres1;idrugres2;idrugres3;idrugtst1;idrugtst2;idrugtst3;iejection;iejectpath;iextricat;iinjurwrk;ihispanic;iinjury;imethalc;imethdrug;inmlocat;istrikveh;iprf1;iprf2;iprf3;iptype;idruginv;ialcinvol;irace;irestraint;iseatpos;isex;itakehosp;lagtime
6;17;1;1;99;99;9999;1;0;0;65;1012006;1;0;48;1;0;0;0;48;2006;1;99;99;9999;46;0;1;0;33.83348611;33;50;55;3;-117.36795833;117;22;465;0;0;0;99;99;9999;1;0;1;2;1;0;3;4;1;4;1;2;2;4;0;0;55;3;3;1;CAJALLO RD;EL SOBRANTE RD;31;30;12;1;1122006;12;19;37;1;1937;2006;0;0;0;0;0;0;0;0;0;0;0;1;4;5;8;0;0;0;0;0;1;8;1;1;1;11;1;1;28249
6;18;0;1;99;99;9999;1;639;0;37;1012006;1;3;31;1;19;0;0;331;2006;1;99;99;9999;8;0;1;0;33.86791389;33;52;449;2;-118.05256944;118;3;925;0;200;1;99;99;9999;2;2;5;6;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-91;.;24;0;4;1;1012006;1;3;31;1;331;2006;7;1;0;0;1;0;0;0;0;0;0;4;4;9;8;12;1;4;87;0;5;9;9;1;0;0;1;0;0
6;18;0;2;99;99;9999;1;639;0;37;1012006;1;3;31;1;19;0;0;331;2006;1;99;99;9999;8;0;1;0;33.86791389;33;52;449;2;-118.05256944;118;3;925;0;200;1;99;99;9999;2;2;5;6;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-91;.;22;0;14;1;1012006;1;3;31;1;331;2006;7;1;0;0;1;0;0;0;0;0;0;1;4;9;8;12;1;4;0;0;5;9;9;1;0;0;1;0;0
6;18;1;1;99;99;9999;1;639;0;37;1012006;1;3;31;1;19;0;0;331;2006;1;99;99;9999;8;0;1;0;33.86791389;33;52;449;2;-118.05256944;118;3;925;0;200;1;99;99;9999;2;2;5;6;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-91;.;28;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;18;1;2;99;99;9999;1;639;0;37;1012006;1;3;31;1;19;0;0;331;2006;1;99;99;9999;8;0;1;0;33.86791389;33;52;449;2;-118.05256944;118;3;925;0;200;1;99;99;9999;2;2;5;6;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-91;.;26;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;9;8;0;0;0;0;0;2;8;8;0;3;13;2;1;99999
6;18;2;1;99;99;9999;1;639;0;37;1012006;1;3;31;1;19;0;0;331;2006;1;99;99;9999;8;0;1;0;33.86791389;33;52;449;2;-118.05256944;118;3;925;0;200;1;99;99;9999;2;2;5;6;2;0;1;1;1;12;1;1;1;3;0;0;65;0;0;3;SR-91;.;20;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;0;11;1;1;99999
6;19;1;1;99;99;9999;1;4190;0;37;1012006;1;3;49;1;99;99;99;349;2006;1;99;99;9999;29;0;1;0;33.95077500;33;57;279;3;-118.01088333;118;0;3918;0;0;0;99;99;9999;1;0;1;2;1;0;1;4;1;13;9;2;2;6;0;0;40;0;0;3;WHITTIER BLVD;.;20;1;8;1;1012006;1;5;20;1;520;2006;0;1;0;0;1;0;0;0;0;1;9;1;4;9;8;0;0;0;0;0;1;9;9;1;3;11;1;1;131
6;20;1;1;99;99;9999;1;2420;0;65;1012006;1;5;30;1;0;0;0;530;2006;1;0;0;0;33;0;1;0;33.91563611;33;54;5629;4;-117.51754167;117;31;315;0;0;0;99;99;9999;1;0;1;2;1;0;1;4;2;16;2;1;2;6;0;0;55;0;0;1;CLUBHOUSE DR;.;29;1;19;1;1012006;1;5;30;1;530;2006;7;1;0;0;1;0;0;1;9;0;0;7;4;9;8;0;0;0;0;0;1;8;1;48;0;11;1;0;0
6;21;1;1;99;99;9999;1;1947;0;71;1012006;1;6;16;1;19;0;0;616;2006;1;99;99;9999;12;0;1;0;34.06648889;34;3;5936;2;-117.24332222;117;14;3596;1;274;1;99;99;9999;1;0;2;4;3;0;1;1;1;11;2;1;1;1;0;0;65;0;0;3;I-10;.;48;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;21;2;1;99;99;9999;1;1947;0;71;1012006;1;6;16;1;19;0;0;616;2006;1;99;99;9999;12;0;1;0;34.06648889;34;3;5936;2;-117.24332222;117;14;3596;1;274;1;99;99;9999;1;0;2;4;3;0;1;1;1;11;2;1;1;1;0;0;65;0;0;3;I-10;.;32;1;2;1;1012006;1;6;54;1;654;2006;0;1;0;0;1;0;0;0;0;9;0;7;4;9;8;0;0;0;0;0;1;8;0;1;0;11;1;1;38
6;21;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
6;22;0;1;99;99;9999;1;0;0;97;1052006;5;17;30;1;0;0;0;1730;2006;5;0;0;0;8;0;0;0;38.48809167;38;29;1713;2;-122.73658611;122;44;1171;0;0;0;99;99;9999;1;1;4;2;1;0;1;1;1;14;1;1;2;4;0;0;45;0;0;1;OLD REDWOOD HWY;.;72;0;0;1;1052006;5;17;30;1;1730;2006;7;1;0;0;1;0;0;0;0;0;0;7;4;9;8;12;1;3;38;0;5;9;9;1;0;0;2;0;0
6;22;1;1;99;99;9999;1;0;0;97;1052006;5;17;30;1;0;0;0;1730;2006;5;0;0;0;8;0;0;0;38.48809167;38;29;1713;2;-122.73658611;122;44;1171;0;0;0;99;99;9999;1;1;4;2;1;0;1;1;1;14;1;1;2;4;0;0;45;0;0;1;OLD REDWOOD HWY;.;47;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;22;1;2;99;99;9999;1;0;0;97;1052006;5;17;30;1;0;0;0;1730;2006;5;0;0;0;8;0;0;0;38.48809167;38;29;1713;2;-122.73658611;122;44;1171;0;0;0;99;99;9999;1;1;4;2;1;0;1;1;1;14;1;1;2;4;0;0;45;0;0;1;OLD REDWOOD HWY;.;10;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;22;2;0;99999
6;22;1;3;99;99;9999;1;0;0;97;1052006;5;17;30;1;0;0;0;1730;2006;5;0;0;0;8;0;0;0;38.48809167;38;29;1713;2;-122.73658611;122;44;1171;0;0;0;99;99;9999;1;1;4;2;1;0;1;1;1;14;1;1;2;4;0;0;45;0;0;1;OLD REDWOOD HWY;.;10;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;23;2;0;99999
6;23;0;1;99;99;9999;1;1370;0;19;1052006;5;18;1;1;0;0;0;1801;2006;5;0;0;0;8;0;0;0;36.77929167;36;46;4545;3;-119.83108056;119;49;5189;0;0;0;99;99;9999;1;1;3;4;1;0;3;1;1;14;1;1;2;6;0;0;40;20;3;5;SHIELDS AVE;CRYSTAL AVE;80;0;96;0;1052006;5;18;1;1;1801;2006;7;0;0;0;0;0;0;0;0;0;0;7;4;9;8;1;1;0;0;0;5;9;9;1;0;0;2;0;0
6;23;1;1;99;99;9999;1;1370;0;19;1052006;5;18;1;1;0;0;0;1801;2006;5;0;0;0;8;0;0;0;36.77929167;36;46;4545;3;-119.83108056;119;49;5189;0;0;0;99;99;9999;1;1;3;4;1;0;3;1;1;14;1;1;2;6;0;0;40;20;3;5;SHIELDS AVE;CRYSTAL AVE;54;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;23;1;2;99;99;9999;1;1370;0;19;1052006;5;18;1;1;0;0;0;1801;2006;5;0;0;0;8;0;0;0;36.77929167;36;46;4545;3;-119.83108056;119;49;5189;0;0;0;99;99;9999;1;1;3;4;1;0;3;1;1;14;1;1;2;6;0;0;40;20;3;5;SHIELDS AVE;CRYSTAL AVE;53;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;13;2;0;99999
6;24;1;1;99;99;9999;1;0;0;29;1082006;8;2;35;1;19;0;0;235;2006;1;99;99;9999;12;0;0;0;35.00745556;35;0;2684;2;-118.95174722;118;57;629;2;160;1;99;99;9999;1;0;4;2;2;0;1;1;1;1;2;1;2;1;0;0;70;0;0;3;I-5;.;27;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;24;1;2;99;99;9999;1;0;0;29;1082006;8;2;35;1;19;0;0;235;2006;1;99;99;9999;12;0;0;0;35.00745556;35;0;2684;2;-118.95174722;118;57;629;2;160;1;99;99;9999;1;0;4;2;2;0;1;1;1;1;2;1;2;1;0;0;70;0;0;3;I-5;.;54;1;0;1;1082006;8;2;35;1;235;2006;7;1;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;2;8;8;1;3;13;2;0;0
6;24;1;3;99;99;9999;1;0;0;29;1082006;8;2;35;1;19;0;0;235;2006;1;99;99;9999;12;0;0;0;35.00745556;35;0;2684;2;-118.95174722;118;57;629;2;160;1;99;99;9999;1;0;4;2;2;0;1;1;1;1;2;1;2;1;0;0;70;0;0;3;I-5;.;4;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;4;21;1;0;99999
6;24;2;1;99;99;9999;1;0;0;29;1082006;8;2;35;1;19;0;0;235;2006;1;99;99;9999;12;0;0;0;35.00745556;35;0;2684;2;-118.95174722;118;57;629;2;160;1;99;99;9999;1;0;4;2;2;0;1;1;1;1;2;1;2;1;0;0;70;0;0;3;I-5;.;23;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;25;1;1;99;99;9999;2;0;0;29;1022006;2;10;50;1;0;0;0;1050;2006;2;99;99;9999;25;0;1;0;35.10492500;35;6;1773;1;-118.26821111;118;16;556;0;1040;1;99;99;9999;1;0;6;2;3;0;1;2;2;2;2;2;2;3;0;0;65;0;0;3;SR-58;.;39;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;25;2;1;99;99;9999;2;0;0;29;1022006;2;10;50;1;0;0;0;1050;2006;2;99;99;9999;25;0;1;0;35.10492500;35;6;1773;1;-118.26821111;118;16;556;0;1040;1;99;99;9999;1;0;6;2;3;0;1;2;2;2;2;2;2;3;0;0;65;0;0;3;SR-58;.;75;20;0;1;1022006;2;14;55;1;1455;2006;0;1;0;0;1;0;0;2;9;0;0;7;4;9;8;0;0;0;0;0;1;8;0;1;0;11;1;1;405
6;25;2;2;99;99;9999;2;0;0;29;1022006;2;10;50;1;0;0;0;1050;2006;2;99;99;9999;25;0;1;0;35.10492500;35;6;1773;1;-118.26821111;118;16;556;0;1040;1;99;99;9999;1;0;6;2;3;0;1;2;2;2;2;2;2;3;0;0;65;0;0;3;SR-58;.;70;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;2;8;8;0;3;13;2;1;99999
6;25;2;3;99;99;9999;2;0;0;29;1022006;2;10;50;1;0;0;0;1050;2006;2;99;99;9999;25;0;1;0;35.10492500;35;6;1773;1;-118.26821111;118;16;556;0;1040;1;99;99;9999;1;0;6;2;3;0;1;2;2;2;2;2;2;3;0;0;65;0;0;3;SR-58;.;13;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;2;8;8;0;3;23;1;1;99999
6;25;3;1;99;99;9999;2;0;0;29;1022006;2;10;50;1;0;0;0;1050;2006;2;99;99;9999;25;0;1;0;35.10492500;35;6;1773;1;-118.26821111;118;16;556;0;1040;1;99;99;9999;1;0;6;2;3;0;1;2;2;2;2;2;2;3;0;0;65;0;0;3;SR-58;.;62;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;1;9;99999
6;25;3;2;99;99;9999;2;0;0;29;1022006;2;10;50;1;0;0;0;1050;2006;2;99;99;9999;25;0;1;0;35.10492500;35;6;1773;1;-118.26821111;118;16;556;0;1040;1;99;99;9999;1;0;6;2;3;0;1;2;2;2;2;2;2;3;0;0;65;0;0;3;SR-58;.;54;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;13;2;9;99999
6;26;1;1;99;99;9999;1;0;0;65;1032006;3;6;43;1;0;0;0;643;2006;3;99;99;9999;12;0;0;0;33.89683889;33;53;4862;5;-116.98780278;116;59;1609;5;383;1;99;99;9999;1;0;4;2;4;0;1;1;2;3;2;2;2;3;0;0;65;0;0;2;SR-79;.;41;1;25;1;1032006;3;6;43;1;643;2006;7;695;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;3;11;2;0;0
6;26;2;1;99;99;9999;1;0;0;65;1032006;3;6;43;1;0;0;0;643;2006;3;99;99;9999;12;0;0;0;33.89683889;33;53;4862;5;-116.98780278;116;59;1609;5;383;1;99;99;9999;1;0;4;2;4;0;1;1;2;3;2;2;2;3;0;0;65;0;0;2;SR-79;.;31;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;26;3;1;99;99;9999;1;0;0;65;1032006;3;6;43;1;0;0;0;643;2006;3;99;99;9999;12;0;0;0;33.89683889;33;53;4862;5;-116.98780278;116;59;1609;5;383;1;99;99;9999;1;0;4;2;4;0;1;1;2;3;2;2;2;3;0;0;65;0;0;2;SR-79;.;32;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;26;4;1;99;99;9999;1;0;0;65;1032006;3;6;43;1;0;0;0;643;2006;3;99;99;9999;12;0;0;0;33.89683889;33;53;4862;5;-116.98780278;116;59;1609;5;383;1;99;99;9999;1;0;4;2;4;0;1;1;2;3;2;2;2;3;0;0;65;0;0;2;SR-79;.;41;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;9;8;0;0;0;0;0;1;8;0;0;3;11;2;1;99999
6;27;0;1;99;99;9999;1;0;0;17;1032006;3;18;5;1;0;0;0;1805;2006;3;99;99;9999;8;0;0;0;38.70127778;38;42;460;2;-120.82302500;120;49;2289;0;0;0;99;99;9999;1;1;3;2;1;0;1;1;2;3;1;1;2;4;0;0;45;0;0;5;MISSOURI FLAT RD;.;15;0;97;1;1032006;3;18;5;1;1805;2006;7;997;0;0;1;0;0;0;0;0;0;7;4;9;8;12;1;38;10;0;5;9;9;1;0;0;1;0;0
6;27;1;1;99;99;9999;1;0;0;17;1032006;3;18;5;1;0;0;0;1805;2006;3;99;99;9999;8;0;0;0;38.70127778;38;42;460;2;-120.82302500;120;49;2289;0;0;0;99;99;9999;1;1;3;2;1;0;1;1;2;3;1;1;2;4;0;0;45;0;0;5;MISSOURI FLAT RD;.;38;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;5;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;27;1;2;99;99;9999;1;0;0;17;1032006;3;18;5;1;0;0;0;1805;2006;3;99;99;9999;8;0;0;0;38.70127778;38;42;460;2;-120.82302500;120;49;2289;0;0;0;99;99;9999;1;1;3;2;1;0;1;1;2;3;1;1;2;4;0;0;45;0;0;5;MISSOURI FLAT RD;.;17;20;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;2;8;8;0;3;13;2;9;99999
6;28;0;1;99;99;9999;1;2050;0;39;1042006;4;6;10;1;0;0;0;610;2006;4;0;0;0;8;0;0;0;36.96239444;36;57;4462;4;-120.06349722;120;3;4859;0;0;0;99;99;9999;1;1;2;2;1;0;2;1;1;14;1;2;2;6;0;0;35;20;3;1;FOURTH ST;G ST;33;0;27;1;1042006;4;6;10;1;610;2006;7;1;0;0;1;0;0;0;0;0;0;1;4;9;8;2;1;0;0;0;5;9;9;1;0;0;1;0;0
6;28;1;1;99;99;9999;1;2050;0;39;1042006;4;6;10;1;0;0;0;610;2006;4;0;0;0;8;0;0;0;36.96239444;36;57;4462;4;-120.06349722;120;3;4859;0;0;0;99;99;9999;1;1;2;2;1;0;2;1;1;14;1;2;2;6;0;0;35;20;3;1;FOURTH ST;G ST;23;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;5;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;29;1;1;99;99;9999;1;1980;2;37;1042006;4;12;35;1;0;0;0;1235;2006;4;99;99;9999;14;0;0;0;33.78187222;33;46;5474;1;-118.23057778;118;13;5008;1;0;1;99;99;9999;1;0;2;5;1;0;1;2;1;13;1;1;2;6;0;0;45;0;0;1;ANAHEIM ST;.;40;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;5;2;0;0;0;0;0;1;0;0;0;1;11;1;1;99999
6;29;1;2;99;99;9999;1;1980;2;37;1042006;4;12;35;1;0;0;0;1235;2006;4;99;99;9999;14;0;0;0;33.78187222;33;46;5474;1;-118.23057778;118;13;5008;1;0;1;99;99;9999;1;0;2;5;1;0;1;2;1;13;1;1;2;6;0;0;45;0;0;1;ANAHEIM ST;.;69;1;0;1;1042006;4;12;35;1;1235;2006;7;1;0;0;1;0;0;0;0;0;0;1;4;9;8;0;0;0;0;0;2;8;8;1;1;13;2;0;0
6;30;0;1;99;99;9999;1;538;0;111;1042006;4;18;8;1;0;0;0;1808;2006;4;99;99;9999;9;0;0;0;34.22318889;34;13;2348;3;-119.14465833;119;8;4077;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;14;1;1;2;6;0;0;50;0;0;1;W VENTURA BLVD;.;42;0;1;1;1082006;8;99;99;1;9999;2006;0;1;0;0;1;0;0;0;0;0;0;1;4;1;8;12;1;1;10;28;6;8;1;1;0;0;1;1;99999
6;30;1;1;99;99;9999;1;538;0;111;1042006;4;18;8;1;0;0;0;1808;2006;4;99;99;9999;9;0;0;0;34.22318889;34;13;2348;3;-119.14465833;119;8;4077;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;14;1;1;2;6;0;0;50;0;0;1;W VENTURA BLVD;.;49;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;8;0;0;0;0;0;1;8;0;0;3;11;1;0;99999
6;31;1;1;99;99;9999;2;0;0;89;1042006;4;99;99;1;18;0;0;9999;2006;4;0;0;0;42;0;.;0;40.70194722;40;42;701;2;-121.91899722;121;55;839;0;0;0;99;99;9999;1;0;1;2;1;0;1;2;2;4;1;2;2;4;0;0;55;0;0;1;OAK RUN TO FERN RD;.;49;30;34;1;1042006;4;99;99;1;9999;2006;7;1;0;0;1;0;0;0;0;0;0;7;4;5;8;0;0;0;0;0;1;8;1;1;0;11;1;0;99999
6;32;0;1;99;99;9999;1;1980;0;37;1052006;5;1;53;1;19;0;0;153;2006;5;0;0;0;8;0;0;0;34.22166667;34;13;1800;2;-118.47308611;118;28;2311;0;438;1;99;99;9999;1;1;2;5;1;0;1;1;1;11;1;1;2;1;0;0;65;0;0;3;I-405;.;26;0;96;0;1052006;5;1;53;1;153;2006;7;0;0;0;0;0;0;0;0;0;0;1;4;9;8;12;1;38;1;0;5;9;9;1;0;0;1;0;0
6;32;1;1;99;99;9999;1;1980;0;37;1052006;5;1;53;1;19;0;0;153;2006;5;0;0;0;8;0;0;0;34.22166667;34;13;1800;2;-118.47308611;118;28;2311;0;438;1;99;99;9999;1;1;2;5;1;0;1;1;1;11;1;1;2;1;0;0;65;0;0;3;I-405;.;32;30;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;5;2;0;0;0;0;0;1;0;1;0;3;11;1;0;99999
6;33;1;1;99;99;9999;1;0;1;71;1052006;5;9;5;1;0;0;0;905;2006;5;0;0;0;33;0;0;0;34.91061667;34;54;3822;1;-116.80776111;116;48;2794;0;864;1;99;99;9999;2;0;2;2;1;0;1;2;2;1;1;1;2;1;0;0;70;0;0;2;I-15;.;75;8;0;1;1052006;5;9;5;1;905;2006;7;304;321;351;1;1;1;1;4;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;3;11;1;0;0
6;33;1;2;99;99;9999;1;0;1;71;1052006;5;9;5;1;0;0;0;905;2006;5;0;0;0;33;0;0;0;34.91061667;34;54;3822;1;-116.80776111;116;48;2794;0;864;1;99;99;9999;2;0;2;2;1;0;1;2;2;1;1;1;2;1;0;0;70;0;0;2;I-15;.;62;8;96;0;1052006;5;9;5;1;905;2006;7;0;0;0;0;0;0;2;2;0;0;7;4;9;8;0;0;88;0;0;2;8;8;1;3;13;2;0;0
6;34;1;1;99;99;9999;1;3260;0;73;1052006;5;11;45;1;0;0;0;1145;2006;5;99;99;9999;12;0;0;0;33.08674444;33;5;1228;1;-116.93638056;116;56;1097;2;290;0;99;99;9999;1;0;5;2;2;0;1;1;2;3;3;1;2;3;0;0;55;40;3;1;SR-78;.;55;30;0;1;1052006;5;11;45;1;1145;2006;7;603;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;8;0;1;5;11;1;0;0
6;34;2;1;99;99;9999;1;3260;0;73;1052006;5;11;45;1;0;0;0;1145;2006;5;99;99;9999;12;0;0;0;33.08674444;33;5;1228;1;-116.93638056;116;56;1097;2;290;0;99;99;9999;1;0;5;2;2;0;1;1;2;3;3;1;2;3;0;0;55;40;3;1;SR-78;.;35;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;34;2;2;99;99;9999;1;3260;0;73;1052006;5;11;45;1;0;0;0;1145;2006;5;99;99;9999;12;0;0;0;33.08674444;33;5;1228;1;-116.93638056;116;56;1097;2;290;0;99;99;9999;1;0;5;2;2;0;1;1;2;3;3;1;2;3;0;0;55;40;3;1;SR-78;.;0;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;4;22;2;0;99999
6;34;2;3;99;99;9999;1;3260;0;73;1052006;5;11;45;1;0;0;0;1145;2006;5;99;99;9999;12;0;0;0;33.08674444;33;5;1228;1;-116.93638056;116;56;1097;2;290;0;99;99;9999;1;0;5;2;2;0;1;1;2;3;3;1;2;3;0;0;55;40;3;1;SR-78;.;5;30;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;3;51;1;0;99999
6;34;2;4;99;99;9999;1;3260;0;73;1052006;5;11;45;1;0;0;0;1145;2006;5;99;99;9999;12;0;0;0;33.08674444;33;5;1228;1;-116.93638056;116;56;1097;2;290;0;99;99;9999;1;0;5;2;2;0;1;1;2;3;3;1;2;3;0;0;55;40;3;1;SR-78;.;3;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;2;8;8;0;4;13;2;0;99999
6;35;0;1;99;99;9999;1;2922;0;71;1032006;3;4;4;1;0;0;0;404;2006;3;0;0;0;8;0;1;0;34.10629444;34;6;2266;2;-117.51830556;117;31;590;0;0;0;99;99;9999;1;1;2;4;1;0;1;1;1;16;1;2;2;6;0;0;55;0;0;5;FOOTHILL BLVD;.;40;0;0;1;1032006;3;4;4;1;404;2006;7;1;0;0;1;0;0;0;0;0;0;7;4;9;8;12;1;3;0;0;5;9;9;1;0;0;1;0;0
6;35;1;1;99;99;9999;1;2922;0;71;1032006;3;4;4;1;0;0;0;404;2006;3;0;0;0;8;0;1;0;34.10629444;34;6;2266;2;-117.51830556;117;31;590;0;0;0;99;99;9999;1;1;2;4;1;0;1;1;1;16;1;2;2;6;0;0;55;0;0;5;FOOTHILL BLVD;.;26;20;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8;0;0;9;8;0;0;0;0;0;1;8;0;0;3;11;2;0;99999
6;36;0;1;99;99;9999;1;306;0;37;1072006;7;10;11;1;0;0;0;1011;2006;7;99;99;9999;8;0;0;0;33.95918889;33;57;3308;1;-118.15378611;118;9;1363;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;15;1;1;2;6;0;0;25;0;0;1;PARK LN;.;2;0;96;0;1072006;7;10;11;1;1011;2006;7;0;0;0;0;0;0;0;0;0;0;1;4;9;8;12;1;3;10;0;5;8;0;1;0;0;2;0;0
6;36;1;1;99;99;9999;1;306;0;37;1072006;7;10;11;1;0;0;0;1011;2006;7;99;99;9999;8;0;0;0;33.95918889;33;57;3308;1;-118.15378611;118;9;1363;0;0;0;99;99;9999;1;1;2;2;1;0;1;1;1;15;1;1;2;6;0;0;25;0;0;1;PARK LN;.;31;30;97;1;0;0;0;0;0;0;0;0;997;0;0;1;0;0;0;0;0;8;0;1;9;8;0;0;0;0;0;1;8;0;0;3;11;1;1;99999
6;37;1;1;99;99;9999;1;1605;0;71;1082006;8;8;52;1;0;0;0;852;2006;1;99;99;9999;12;0;0;0;34.10986667;34;6;3552;1;-117.16080000;117;9;3888;5;0;0;99;99;9999;1;0;4;4;2;0;2;1;1;14;1;1;2;6;0;0;40;0;0;1;GREENSPOT RD;WEAVER ST;20;29;0;1;1082006;8;9;34;1;934;2006;0;603;0;0;1;0;0;0;0;0;0;7;4;9;8;0;0;0;0;0;1;9;9;1;3;11;2;1;42
